P;N;B;R;Q;K;p;n;b;r;q;k;score;draw;fen
538103040;2097154;512;129;8;16;63353911532060672;35184372088832;292733975779082240;9295429630892703744;576460752303423488;1152921504606846976;51;0;r1bqk2r/p3bppp/2p1pn2/2pp4/5P2/1P2PN2/PBPP2PP/RN1QK2R w KQkq - 0 8
538103040;68719476738;512;129;8;16;63353911532060672;35184372088832;292733975779082240;9295429630892703744;576460752303423488;1152921504606846976;-30;1;r1bqk2r/p3bppp/2p1pn2/2ppN3/5P2/1P2P3/PBPP2PP/RN1QK2R b KQkq - 1 8
538103040;68719476738;512;129;8;16;63353911532060672;35184372088832;292733975779082240;9295429630892703744;1125899906842624;1152921504606846976;37;1;r1b1k2r/p1q1bppp/2p1pn2/2ppN3/5P2/1P2P3/PBPP2PP/RN1QK2R w KQkq - 2 9
538625280;68719476738;512;129;8;16;63353911532060672;35184372088832;292733975779082240;9295429630892703744;1125899906842624;1152921504606846976;-26;1;r1b1k2r/p1q1bppp/2p1pn2/2ppN3/5P2/1P1PP3/PBP3PP/RN1QK2R b KQkq - 0 9
538625280;68719476738;512;129;8;16;63353911532060672;35184372088832;292733975779082240;2377900603251621888;1125899906842624;4611686018427387904;36;1;r1b2rk1/p1q1bppp/2p1pn2/2ppN3/5P2/1P1PP3/PBP3PP/RN1QK2R w KQ - 1 10
538625280;68719478784;512;129;8;16;63353911532060672;35184372088832;292733975779082240;2377900603251621888;1125899906842624;4611686018427387904;-36;1;r1b2rk1/p1q1bppp/2p1pn2/2ppN3/5P2/1P1PP3/PBPN2PP/R2QK2R b KQ - 2 10
538625280;68719478784;512;129;8;16;63353911532060672;2251799813685248;292733975779082240;2377900603251621888;1125899906842624;4611686018427387904;59;0;r1b2rk1/p1qnbppp/2p1p3/2ppN3/5P2/1P1PP3/PBPN2PP/R2QK2R w KQ - 3 11
538625280;68721573888;512;129;8;16;63353911532060672;2251799813685248;292733975779082240;2377900603251621888;1125899906842624;4611686018427387904;21;1;r1b2rk1/p1qnbppp/2p1p3/2ppN3/5P2/1P1PPN2/PBP3PP/R2QK2R b KQ - 4 11
538625280;68721573888;512;129;8;16;63353911532060672;2251799813685248;288265560523800576;2377900603251621888;1125899906842624;4611686018427387904;127;0;r1b2rk1/p1qn1ppp/2p1pb2/2ppN3/5P2/1P1PPN2/PBP3PP/R2QK2R w KQ - 5 12
538625280;68721573888;512;33;8;64;63353911532060672;2251799813685248;288265560523800576;2377900603251621888;1125899906842624;4611686018427387904;-66;0;r1b2rk1/p1qn1ppp/2p1pb2/2ppN3/5P2/1P1PPN2/PBP3PP/R2Q1RK1 b - - 6 12
538625280;68721573888;512;33;8;64;63353911532060672;2251799813685248;36283883716608;2377900603251621888;1125899906842624;4611686018427387904;196;0;r4rk1/p1qn1ppp/b1p1pb2/2ppN3/5P2/1P1PPN2/PBP3PP/R2Q1RK1 w - - 7 13
538625280;68721573888;512;33;4096;64;63353911532060672;2251799813685248;36283883716608;2377900603251621888;1125899906842624;4611686018427387904;-78;0;r4rk1/p1qn1ppp/b1p1pb2/2ppN3/5P2/1P1PPN2/PBP1Q1PP/R4RK1 b - - 8 13
538625280;68721573888;512;33;4096;64;63353894419300352;2251799813685248;36283883716608;2377900603251621888;1125899906842624;4611686018427387904;124;0;r4rk1/p1qn1ppp/b1p1pb2/3pN3/2p2P2/1P1PPN2/PBP1Q1PP/R4RK1 w - - 0 14
605209856;68721573888;512;33;4096;64;63353894352191488;2251799813685248;36283883716608;2377900603251621888;1125899906842624;4611686018427387904;-51;0;r4rk1/p1qn1ppp/b1p1pb2/3pN3/2P2P2/1P2PN2/PBP1Q1PP/R4RK1 b - - 0 14
605209856;2097152;512;33;4096;64;63353894352191488;2251799813685248;1168231104512;2377900603251621888;1125899906842624;4611686018427387904;63;0;r4rk1/p1qn1ppp/b1p1p3/3pb3/2P2P2/1P2PN2/PBP1Q1PP/R4RK1 w - - 0 15
605209856;68719476736;512;33;4096;64;63353894352191488;2251799813685248;1099511627776;2377900603251621888;1125899906842624;4611686018427387904;-58;0;r4rk1/p1qn1ppp/b1p1p3/3pN3/2P2P2/1P2P3/PBP1Q1PP/R4RK1 b - - 0 15
605209856;68719476736;512;33;4096;64;63353894352191488;17179869184;1099511627776;2377900603251621888;1125899906842624;4611686018427387904;264;0;r4rk1/p1q2ppp/b1p1p3/2npN3/2P2P2/1P2P3/PBP1Q1PP/R4RK1 w - - 1 16
605209856;68719476736;512;33;1073741824;64;63353894352191488;17179869184;1099511627776;2377900603251621888;1125899906842624;4611686018427387904;-163;0;r4rk1/p1q2ppp/b1p1p3/2npN3/2P2PQ1/1P2P3/PBP3PP/R4RK1 b - - 2 16
605209856;68719476736;512;33;1073741824;64;54381879469539328;17179869184;1099511627776;2377900603251621888;1125899906842624;4611686018427387904;185;0;r4rk1/p1q3pp/b1p1pp2/2npN3/2P2PQ1/1P2P3/PBP3PP/R4RK1 w - - 0 17
605209856;524288;512;33;1073741824;64;54381879469539328;17179869184;1099511627776;2377900603251621888;1125899906842624;4611686018427387904;-128;0;r4rk1/p1q3pp/b1p1pp2/2np4/2P2PQ1/1P1NP3/PBP3PP/R4RK1 b - - 1 17
605209856;0;512;33;1073741824;64;54381879469539328;524288;1099511627776;2377900603251621888;1125899906842624;4611686018427387904;139;0;r4rk1/p1q3pp/b1p1pp2/3p4/2P2PQ1/1P1nP3/PBP3PP/R4RK1 w - - 0 18
605733120;0;512;33;1073741824;64;54381879469539328;0;1099511627776;2377900603251621888;1125899906842624;4611686018427387904;-123;0;r4rk1/p1q3pp/b1p1pp2/3p4/2P2PQ1/1P1PP3/PB4PP/R4RK1 b - - 0 18
605733120;0;512;33;1073741824;64;54381879469539328;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;138;0;4rrk1/p1q3pp/b1p1pp2/3p4/2P2PQ1/1P1PP3/PB4PP/R4RK1 w - - 1 19
873120000;0;512;33;1073741824;64;54381879469539328;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;-109;0;4rrk1/p1q3pp/b1p1pp2/3p4/2P1PPQ1/1P1P4/PB4PP/R4RK1 b - - 0 19
604684544;0;512;33;1073741824;64;54381845378236416;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;132;0;4rrk1/p1q3pp/b1p1pp2/8/2P1pPQ1/1P1P4/PB4PP/R4RK1 w - - 0 20
872595712;0;512;33;1073741824;64;54381845109800960;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;-109;0;4rrk1/p1q3pp/b1p1pp2/8/2P1PPQ1/1P6/PB4PP/R4RK1 b - - 0 20
872595712;0;512;33;1073741824;64;54346798176665600;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;260;0;4rrk1/p1q3pp/b1p1p3/5p2/2P1PPQ1/1P6/PB4PP/R4RK1 w - - 0 21
138043113728;0;512;33;1073741824;64;54346660737712128;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;-183;0;4rrk1/p1q3pp/b1p1p3/5P2/2P2PQ1/1P6/PB4PP/R4RK1 b - - 0 21
604160256;0;512;33;1073741824;64;54329205990621184;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;221;0;4rrk1/p1q3pp/b1p5/5p2/2P2PQ1/1P6/PB4PP/R4RK1 w - - 0 22
604160256;0;512;33;4194304;64;54329205990621184;0;1099511627776;3458764513820540928;1125899906842624;4611686018427387904;-210;0;4rrk1/p1q3pp/b1p5/5p2/2P2P2/1P4Q1/PB4PP/R4RK1 b - - 1 22
604160256;0;512;33;4194304;64;54329205990621184;0;1099511627776;2305843009213698048;1125899906842624;4611686018427387904;307;0;5rk1/p1q3pp/b1p5/5p2/2P2P2/1P4Q1/PB2r1PP/R4RK1 w - - 2 23
604160256;0;68719476736;33;4194304;64;54329205990621184;0;1099511627776;2305843009213698048;1125899906842624;4611686018427387904;-292;0;5rk1/p1q3pp/b1p5/4Bp2/2P2P2/1P4Q1/P3r1PP/R4RK1 b - - 3 23
604160256;0;68719476736;33;4194304;64;54329205990621184;0;1099511627776;2305843009213698048;4503599627370496;4611686018427387904;334;0;5rk1/p3q1pp/b1p5/4Bp2/2P2P2/1P4Q1/P3r1PP/R4RK1 w - - 4 24
604160256;0;68719476736;17;4194304;64;54329205990621184;0;1099511627776;2305843009213698048;4503599627370496;4611686018427387904;-271;0;5rk1/p3q1pp/b1p5/4Bp2/2P2P2/1P4Q1/P3r1PP/R3R1K1 b - - 5 24
604160256;0;68719476736;17;4194304;64;54329205990621184;0;1099511627776;2305843009213696000;4503599627370496;4611686018427387904;427;0;5rk1/p3q1pp/b1p5/4Bp2/2P2P2/1P4Q1/P2r2PP/R3R1K1 w - - 6 25
604160256;0;68719476736;17;4194304;128;54329205990621184;0;1099511627776;2305843009213696000;4503599627370496;4611686018427387904;-182;0;5rk1/p3q1pp/b1p5/4Bp2/2P2P2/1P4Q1/P2r2PP/R3R2K b - - 7 25
604160256;0;68719476736;17;4194304;128;54329205990621184;0;1099511627776;2305843009213696000;9007199254740992;4611686018427387904;227;0;5rk1/p4qpp/b1p5/4Bp2/2P2P2/1P4Q1/P2r2PP/R3R2K w - - 8 26
604160256;0;262144;17;4194304;128;54329205990621184;0;1099511627776;2305843009213696000;9007199254740992;4611686018427387904;-182;0;5rk1/p4qpp/b1p5/5p2/2P2P2/1PB3Q1/P2r2PP/R3R2K b - - 9 26
604160256;0;262144;17;4194304;128;54329205990621184;0;1099511627776;2305843009213694976;9007199254740992;4611686018427387904;382;0;5rk1/p4qpp/b1p5/5p2/2P2P2/1PB3Q1/P1r3PP/R3R2K w - - 10 27
604160256;0;262144;24;4194304;128;54329205990621184;0;1099511627776;2305843009213694976;9007199254740992;4611686018427387904;-286;0;5rk1/p4qpp/b1p5/5p2/2P2P2/1PB3Q1/P1r3PP/3RR2K b - - 11 27
604160256;0;262144;24;4194304;128;54329205990621184;0;1099511627776;2305843009213694976;70368744177664;4611686018427387904;342;0;5rk1/p5pp/b1p3q1/5p2/2P2P2/1PB3Q1/P1r3PP/3RR2K w - - 12 28
604160256;0;262144;24;70368744177664;128;54329205990621184;0;1099511627776;2305843009213694976;0;4611686018427387904;-287;0;5rk1/p5pp/b1p3Q1/5p2/2P2P2/1PB5/P1r3PP/3RR2K b - - 0 28
604160256;0;262144;24;0;128;18370777715834880;0;1099511627776;2305843009213694976;0;4611686018427387904;352;0;5rk1/p5p1/b1p3p1/5p2/2P2P2/1PB5/P1r3PP/3RR2K w - - 0 29
604160256;0;262144;2064;0;128;18370777715834880;0;1099511627776;2305843009213694976;0;4611686018427387904;151;0;5rk1/p5p1/b1p3p1/5p2/2P2P2/1PB5/P1rR2PP/4R2K b - - 1 29
604160256;0;0;2064;0;128;18370777715834880;0;1099511627776;2305843009213956096;0;4611686018427387904;-150;0;5rk1/p5p1/b1p3p1/5p2/2P2P2/1Pr5/P2R2PP/4R2K w - - 0 30
604160256;0;0;8796093022224;0;128;18370777715834880;0;1099511627776;2305843009213956096;0;4611686018427387904;225;0;5rk1/p5p1/b1pR2p1/5p2/2P2P2/1Pr5/P5PP/4R2K b - - 1 30
604160256;0;0;8796093022224;0;128;18370777715834880;0;1099511627776;2305843009213694976;0;4611686018427387904;-82;0;5rk1/p5p1/b1pR2p1/5p2/2P2P2/1P6/P1r3PP/4R2K w - - 2 31
620937216;0;0;8796093022224;0;128;18370777715834880;0;1099511627776;2305843009213694976;0;4611686018427387904;341;0;5rk1/p5p1/b1pR2p1/5p2/P1P2P2/1P6/2r3PP/4R2K b - - 0 31
620937216;0;0;8796093022224;0;128;18370777715834880;0;562949953421312;2305843009213694976;0;4611686018427387904;-224;0;5rk1/pb4p1/2pR2p1/5p2/P1P2P2/1P6/2r3PP/4R2K w - - 1 32
620937216;0;0;2251799813685264;0;128;18370777715834880;0;562949953421312;2305843009213694976;0;4611686018427387904;256;0;5rk1/pb1R2p1/2p3p1/5p2/P1P2P2/1P6/2r3PP/4R2K b - - 2 32
620937216;0;0;2251799813685264;0;128;18370777715834880;0;72057594037927936;2305843009213694976;0;4611686018427387904;-251;0;b4rk1/p2R2p1/2p3p1/5p2/P1P2P2/1P6/2r3PP/4R2K w - - 3 33
620937216;0;0;281474976710672;0;128;18089302739124224;0;72057594037927936;2305843009213694976;0;4611686018427387904;433;0;b4rk1/R5p1/2p3p1/5p2/P1P2P2/1P6/2r3PP/4R2K b - - 0 33
620937216;0;0;281474976710672;0;128;18084921872482304;0;72057594037927936;2305843009213694976;0;4611686018427387904;-431;0;b4rk1/R5p1/6p1/2p2p2/P1P2P2/1P6/2r3PP/4R2K w - - 0 34
268496640;4098;36;129;8;16;70650236334243840;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-21;1;rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPPNPPP/RNBQKB1R b KQkq - 1 2
268496640;4098;36;129;8;16;68407232613580800;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;42;1;rnbqkbnr/pp2pppp/3p4/2p5/4P3/8/PPPPNPPP/RNBQKB1R w KQkq - 0 3
268496640;266240;36;129;8;16;68407232613580800;4755801206503243776;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-32;1;rnbqkbnr/pp2pppp/3p4/2p5/4P3/2N5/PPPPNPPP/R1BQKB1R b KQkq - 1 3
268496640;266240;36;129;8;16;68407232613580800;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;31;1;rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2N5/PPPPNPPP/R1BQKB1R w KQkq - 2 4
272674560;266240;36;129;8;16;68407232613580800;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;0;1;rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2N3P1/PPPPNP1P/R1BQKB1R b KQkq - 0 4
272674560;266240;36;129;8;16;50463202848276480;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;7;1;rnbqkb1r/pp2pp1p/3p1np1/2p5/4P3/2N3P1/PPPPNP1P/R1BQKB1R w KQkq - 0 5
272674560;266240;16388;129;8;16;50463202848276480;144150372447944704;2594073385365405696;9295429630892703744;576460752303423488;1152921504606846976;-3;1;rnbqkb1r/pp2pp1p/3p1np1/2p5/4P3/2N3P1/PPPPNPBP/R1BQK2R b KQkq - 1 5
272674560;266240;16388;129;8;16;50463202848276480;144150372447944704;306244774661193728;9295429630892703744;576460752303423488;1152921504606846976;15;1;rnbqk2r/pp2ppbp/3p1np1/2p5/4P3/2N3P1/PPPPNPBP/R1BQK2R w KQkq - 2 6
272674560;266240;16388;33;8;64;50463202848276480;144150372447944704;306244774661193728;9295429630892703744;576460752303423488;1152921504606846976;-1;1;rnbqk2r/pp2ppbp/3p1np1/2p5/4P3/2N3P1/PPPPNPBP/R1BQ1RK1 b kq - 3 6
272674560;266240;16388;33;8;64;50463202848276480;144150372447944704;306244774661193728;2377900603251621888;576460752303423488;4611686018427387904;4;1;rnbq1rk1/pp2ppbp/3p1np1/2p5/4P3/2N3P1/PPPPNPBP/R1BQ1RK1 w - - 4 7
281030400;266240;16388;33;8;64;50463202848276480;144150372447944704;306244774661193728;2377900603251621888;576460752303423488;4611686018427387904;7;1;rnbq1rk1/pp2ppbp/3p1np1/2p5/4P3/2N3PP/PPPPNPB1/R1BQ1RK1 b - - 0 7
281030400;266240;16388;33;8;64;50463202848276480;39582418599936;306244774661193728;2377900603251621888;576460752303423488;4611686018427387904;-6;1;r1bq1rk1/pp2ppbp/2np1np1/2p5/4P3/2N3PP/PPPPNPB1/R1BQ1RK1 w - - 1 8
281552640;266240;16388;33;8;64;50463202848276480;39582418599936;306244774661193728;2377900603251621888;576460752303423488;4611686018427387904;5;1;r1bq1rk1/pp2ppbp/2np1np1/2p5/4P3/2NP2PP/PPP1NPB1/R1BQ1RK1 b - - 0 8
281552640;266240;16388;33;8;64;50463202848276480;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;0;1;1rbq1rk1/pp2ppbp/2np1np1/2p5/4P3/2NP2PP/PPP1NPB1/R1BQ1RK1 w - - 1 9
281552640;266240;1064960;33;8;64;50463202848276480;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;32;1;1rbq1rk1/pp2ppbp/2np1np1/2p5/4P3/2NPB1PP/PPP1NPB1/R2Q1RK1 b - - 2 9
281552640;266240;1064960;33;8;64;49900261484789760;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;-21;1;1rbq1rk1/p3ppbp/2np1np1/1pp5/4P3/2NPB1PP/PPP1NPB1/R2Q1RK1 w - - 0 10
281552640;266240;1064960;33;2048;64;49900261484789760;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;35;1;1rbq1rk1/p3ppbp/2np1np1/1pp5/4P3/2NPB1PP/PPPQNPB1/R4RK1 b - - 1 10
281552640;266240;1064960;33;2048;64;49900252928409600;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;-23;1;1rbq1rk1/p3ppbp/2np1np1/2p5/1p2P3/2NPB1PP/PPPQNPB1/R4RK1 w - - 0 11
281552640;4104;1064960;33;2048;64;49900252928409600;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;31;1;1rbq1rk1/p3ppbp/2np1np1/2p5/1p2P3/3PB1PP/PPPQNPB1/R2N1RK1 b - - 1 11
281552640;4104;1064960;33;2048;64;49618782246666240;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;-25;1;1rbq1rk1/4ppbp/2np1np1/p1p5/1p2P3/3PB1PP/PPPQNPB1/R2N1RK1 w - - 0 12
281552640;4104;140737488371712;33;2048;64;49618782246666240;39582418599936;306244774661193728;2449958197289549824;576460752303423488;4611686018427387904;41;1;1rbq1rk1/4ppbp/2np1npB/p1p5/1p2P3/3P2PP/PPPQNPB1/R2N1RK1 b - - 1 12
281552640;4104;140737488371712;33;2048;64;49618782246666240;39582418599936;18015498021109760;2449958197289549824;576460752303423488;4611686018427387904;25;1;1r1q1rk1/4ppbp/b1np1npB/p1p5/1p2P3/3P2PP/PPPQNPB1/R2N1RK1 w - - 2 13
281552640;4104;18014398509498368;33;2048;64;49618782246666240;39582418599936;1099511627776;2449958197289549824;576460752303423488;4611686018427387904;-21;1;1r1q1rk1/4ppBp/b1np1np1/p1p5/1p2P3/3P2PP/PPPQNPB1/R2N1RK1 b - - 0 13
281552640;4104;16384;33;2048;64;49618782246666240;39582418599936;1099511627776;2449958197289549824;576460752303423488;18014398509481984;27;1;1r1q1r2/4ppkp/b1np1np1/p1p5/1p2P3/3P2PP/PPPQNPB1/R2N1RK1 w - - 0 14
281552640;1052672;16384;33;2048;64;49618782246666240;39582418599936;1099511627776;2449958197289549824;576460752303423488;18014398509481984;-24;1;1r1q1r2/4ppkp/b1np1np1/p1p5/1p2P3/3PN1PP/PPPQNPB1/R4RK1 b - - 1 14
281552640;1052672;16384;33;2048;64;49618782246666240;35184506306560;1099511627776;2449958197289549824;576460752303423488;18014398509481984;27;1;1r1q1r2/4ppkp/b2p1np1/p1p5/1p1nP3/3PN1PP/PPPQNPB1/R4RK1 w - - 2 15
1351100160;1052672;16384;33;2048;64;49618782246666240;35184506306560;1099511627776;2449958197289549824;576460752303423488;18014398509481984;19;1;1r1q1r2/4ppkp/b2p1np1/p1p5/1p1nP1P1/3PN2P/PPPQNPB1/R4RK1 b - - 0 15
1351100160;1052672;16384;33;2048;64;49618782246666240;2251799947902976;1099511627776;2449958197289549824;576460752303423488;18014398509481984;32;1;1r1q1r2/3nppkp/b2p2p1/p1p5/1p1nP1P1/3PN2P/PPPQNPB1/R4RK1 w - - 1 16
1887962880;1052672;16384;33;2048;64;49618782246666240;2251799947902976;1099511627776;2449958197289549824;576460752303423488;18014398509481984;-28;1;1r1q1r2/3nppkp/b2p2p1/p1p5/1p1nPPP1/3PN2P/PPPQN1B1/R4RK1 b - - 0 16
1887962880;1052672;16384;33;2048;64;45132774805340160;2251799947902976;1099511627776;2449958197289549824;576460752303423488;18014398509481984;37;1;1r1q1r2/3n1pkp/b2pp1p1/p1p5/1p1nPPP1/3PN2P/PPPQN1B1/R4RK1 w - - 0 17
138790045440;1052672;16384;33;2048;64;45132774805340160;2251799947902976;1099511627776;2449958197289549824;576460752303423488;18014398509481984;40;1;1r1q1r2/3n1pkp/b2pp1p1/p1p2P2/1p1nP1P1/3PN2P/PPPQN1B1/R4RK1 b - - 0 17
138790045440;1052672;16384;33;2048;64;45132774805340160;2251799947902976;1099511627776;2449958197289549824;274877906944;18014398509481984;-23;1;1r3r2/3n1pkp/b2pp1p1/p1p2Pq1/1p1nP1P1/3PN2P/PPPQN1B1/R4RK1 w - - 1 18
70370095269632;1052672;16384;33;2048;64;45062406061162496;2251799947902976;1099511627776;2449958197289549824;274877906944;18014398509481984;174;0;1r3r2/3n1pkp/b2pp1P1/p1p3q1/1p1nP1P1/3PN2P/PPPQN1B1/R4RK1 b - - 0 18
1351091968;1052672;16384;33;2048;64;36125575550599168;2251799947902976;1099511627776;2449958197289549824;274877906944;18014398509481984;-144;0;1r3r2/3n2kp/b2pp1p1/p1p3q1/1p1nP1P1/3PN2P/PPPQN1B1/R4RK1 w - - 0 19
1351091968;135266304;16384;33;2048;64;36125575550599168;2251799813685248;1099511627776;2449958197289549824;274877906944;18014398509481984;187;0;1r3r2/3n2kp/b2pp1p1/p1p3q1/1p1NP1P1/3PN2P/PPPQ2B1/R4RK1 b - - 0 19
1351091968;1048576;16384;33;2048;64;36125558504947712;2251799813685248;1099511627776;2449958197289549824;274877906944;18014398509481984;-175;0;1r3r2/3n2kp/b2pp1p1/p5q1/1p1pP1P1/3PN2P/PPPQ2B1/R4RK1 w - - 0 20
1351091968;67108864;16384;33;2048;64;36125558504947712;2251799813685248;1099511627776;2449958197289549824;274877906944;18014398509481984;198;0;1r3r2/3n2kp/b2pp1p1/p5q1/1pNpP1P1/3P3P/PPPQ2B1/R4RK1 b - - 1 20
1351091968;67108864;16384;33;0;64;36125558504947712;2251799813685248;1099511627776;2449958197289549824;2048;18014398509481984;-184;0;1r3r2/3n2kp/b2pp1p1/p7/1pNpP1P1/3P3P/PPPq2B1/R4RK1 w - - 0 21
1351091968;2048;16384;33;0;64;36125558504947712;2251799813685248;1099511627776;2449958197289549824;0;18014398509481984;191;0;1r3r2/3n2kp/b2pp1p1/p7/1p1pP1P1/3P3P/PPPN2B1/R4RK1 b - - 0 21
1351091968;2048;16384;33;0;64;36125558504947712;2251799813685248;1099511627776;2594073385365405696;0;18014398509481984;-103;0;2r2r2/3n2kp/b2pp1p1/p7/1p1pP1P1/3P3P/PPPN2B1/R4RK1 w - - 1 22
1351091968;2048;16384;2305843009213693953;0;64;36125558504947712;2251799813685248;1099511627776;288230376151711744;0;18014398509481984;229;0;2r2R2/3n2kp/b2pp1p1/p7/1p1pP1P1/3P3P/PPPN2B1/R5K1 b - - 0 22
1351091968;2048;16384;1;0;64;36125558504947712;2305843009213693952;1099511627776;288230376151711744;0;18014398509481984;-205;0;2r2n2/6kp/b2pp1p1/p7/1p1pP1P1/3P3P/PPPN2B1/R5K1 w - - 0 23
1351091968;131072;16384;1;0;64;36125558504947712;2305843009213693952;1099511627776;288230376151711744;0;18014398509481984;296;0;2r2n2/6kp/b2pp1p1/p7/1p1pP1P1/1N1P3P/PPP3B1/R5K1 b - - 1 23
1351090944;131072;16384;1;0;64;36125558504947712;2305843009213693952;1099511627776;1024;0;18014398509481984;-291;0;5n2/6kp/b2pp1p1/p7/1p1pP1P1/1N1P3P/PPr3B1/R5K1 w - - 0 24
1351090944;131072;32;1;0;64;36125558504947712;2305843009213693952;1099511627776;1024;0;18014398509481984;329;0;5n2/6kp/b2pp1p1/p7/1p1pP1P1/1N1P3P/PPr5/R4BK1 b - - 1 24
1351090944;131072;32;1;0;64;36125554226757632;2305843009213693952;1099511627776;1024;0;18014398509481984;-321;0;5n2/6kp/b2pp1p1/8/pp1pP1P1/1N1P3P/PPr5/R4BK1 w - - 0 25
1351090944;134217728;32;1;0;64;36125554092539904;2305843009213693952;1099511627776;1024;0;18014398509481984;357;0;5n2/6kp/b2pp1p1/8/pp1NP1P1/3P3P/PPr5/R4BK1 b - - 0 25
1351090432;134217728;32;1;0;64;36125554092539904;2305843009213693952;1099511627776;512;0;18014398509481984;-340;0;5n2/6kp/b2pp1p1/8/pp1NP1P1/3P3P/Pr6/R4BK1 w - - 0 26
1351090432;134217728;32;4;0;64;36125554092539904;2305843009213693952;1099511627776;512;0;18014398509481984;344;0;5n2/6kp/b2pp1p1/8/pp1NP1P1/3P3P/Pr6/2R2BK1 b - - 1 26
1351090176;134217728;32;4;0;64;36125554092539904;2305843009213693952;1099511627776;256;0;18014398509481984;-335;0;5n2/6kp/b2pp1p1/8/pp1NP1P1/3P3P/r7/2R2BK1 w - - 0 27
275155255296;134217728;32;4;0;64;36125554092539904;2305843009213693952;1099511627776;256;0;18014398509481984;464;0;5n2/6kp/b2pp1p1/6P1/pp1NP3/3P3P/r7/2R2BK1 b - - 0 27
275155255296;134217728;32;4;0;64;36125554059116544;2305843009213693952;1099511627776;256;0;18014398509481984;-408;0;5n2/6kp/b2pp1p1/6P1/p2NP3/1p1P3P/r7/2R2BK1 w - - 0 28
275155255296;134217728;32;1125899906842624;0;64;36125554059116544;2305843009213693952;1099511627776;256;0;18014398509481984;504;0;5n2/2R3kp/b2pp1p1/6P1/p2NP3/1p1P3P/r7/5BK1 b - - 1 28
275155255296;134217728;32;1125899906842624;0;64;36125554059116544;2305843009213693952;1099511627776;256;0;4611686018427387904;-507;0;5nk1/2R4p/b2pp1p1/6P1/p2NP3/1p1P3P/r7/5BK1 w - - 2 29
275155255296;4398046511104;32;1125899906842624;0;64;36125554059116544;2305843009213693952;1099511627776;256;0;4611686018427387904;559;0;5nk1/2R4p/b1Npp1p1/6P1/p3P3/1p1P3P/r7/5BK1 b - - 3 29
275155255296;4398046511104;32;1125899906842624;0;64;36125554059116544;2305843009213693952;1099511627776;1024;0;4611686018427387904;-470;0;5nk1/2R4p/b1Npp1p1/6P1/p3P3/1p1P3P/2r5/5BK1 w - - 4 30
275155255296;4503599627370496;32;1125899906842624;0;64;36125554059116544;2305843009213693952;1099511627776;1024;0;4611686018427387904;541;0;5nk1/2R1N2p/b2pp1p1/6P1/p3P3/1p1P3P/2r5/5BK1 b - - 5 30
275155255296;4503599627370496;32;1125899906842624;0;64;36125554059116544;2305843009213693952;1099511627776;1024;0;9223372036854775808;-549;0;5n1k/2R1N2p/b2pp1p1/6P1/p3P3/1p1P3P/2r5/5BK1 w - - 6 31
275155255296;4503599627370496;32;281474976710656;0;64;36125554059116544;2305843009213693952;1099511627776;1024;0;9223372036854775808;603;0;5n1k/R3N2p/b2pp1p1/6P1/p3P3/1p1P3P/2r5/5BK1 b - - 7 31
275155255296;4503599627370496;32;281474976710656;0;64;36125554058985984;2305843009213693952;1099511627776;1024;0;9223372036854775808;-573;0;5n1k/R3N2p/b2pp1p1/6P1/p3P3/3P3P/1pr5/5BK1 w - - 0 32
275155255296;4503599627370496;32;72057594037927936;0;64;36125554058985984;2305843009213693952;1099511627776;1024;0;9223372036854775808;625;0;R4n1k/4N2p/b2pp1p1/6P1/p3P3/3P3P/1pr5/5BK1 b - - 1 32
275155255296;4503599627370496;32;72057594037927936;0;64;36125554058985472;2305843009213693952;1099511627776;1024;2;9223372036854775808;-675;0;R4n1k/4N2p/b2pp1p1/6P1/p3P3/3P3P/2r5/1q3BK1 w - - 0 33
275155255296;4503599627370496;32;2305843009213693952;0;64;36125554058985472;0;1099511627776;1024;2;9223372036854775808;883;0;5R1k/4N2p/b2pp1p1/6P1/p3P3/3P3P/2r5/1q3BK1 b - - 0 33
